X,Y,Z,Name,Organisme,Adresse,Ville,Province,Code_postal,Localisation_de_l_amiante,Source,L__gislation,Cat__gorie,Latitude__y_,Longitude__x_,Code postal,amiante,gislation,gorie
-68.141287,48.627993,0,Institut Maurice-Lamontagne - Bloc B,,850 Route De La Mer,Mont-Joli,Québec,G5H 3Z4,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,48.627993,-68.141287,G5H 3Z4,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-68.141287,48.627993,0,Institut Maurice-Lamontagne - Bloc C,,850 Route De La Mer,Mont-Joli,Québec,G5H 3Z4,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,48.627993,-68.141287,G5H 3Z4,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-75.500613,46.551693,0,Location,,431 Rue De La Madone,Mont-Laurier,Québec,J9L 1S1,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,46.551693,-75.500613,J9L 1S1,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.534437,45.568176,0,Location,,2350 Rue Dickson,Montréal,Québec,H1N 3T1,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.568176,-73.534437,H1N 3T1,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.559069,45.517775,0,Location,,1001 Boul. De Maisonneuve Est,Montréal,Québec,H2L 4P9,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.517775,-73.559069,H2L 4P9,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.555762,45.506282,0,Place De La Justice,,1 Rue Notre-Dame Est,Montréal,Québec,H2Y 1B6,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.506282,-73.555762,H2Y 1B6,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.557435,45.504658,0,Pari Cnrc Montréal,,507 Place D'Armes,Montréal,Québec,H2Y 2W8,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.504658,-73.557435,H2Y 2W8,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.555918,45.500313,0,Édifice Dominique Ducharme,,105105 Rue Mcgill/400 Place D'Youville,Montréal,Québec,H2Y 3N4,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.500313,-73.555918,H2Y 3N4,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.564202,45.50617,0,Location,,305 Boul. René-Lévesque Ouest,Montréal,Québec,H2Z 1A6,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.50617,-73.564202,H2Z 1A6,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.562442,45.507563,0,Complexe Guy-Favreau (Tour Est),,200 Boul. René-Lévesque Ouest,Montréal,Québec,H2Z 1X4,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.507563,-73.562442,H2Z 1X4,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.562442,45.507563,0,Complexe Guy-Favreau (Tour Ouest),,200 Boul. René-Lévesque Ouest,Montréal,Québec,H2Z 1X4,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.507563,-73.562442,H2Z 1X4,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.571589,45.504116,0,Place London Life,,2001 Boul. Robert-Bourassa,Montréal,Québec,H3A 2A6,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.504116,-73.571589,H3A 2A6,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.571102,45.504741,0,Édifice Parkade,,2021 Rue Union,Montréal,Québec,H3A 2S9,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.504741,-73.571102,H3A 2S9,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.57138,45.502199,0,Location,,1501 Avenue Mcgill,Montréal,Québec,H3A 3M8,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.502199,-73.57138,H3A 3M8,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.568009,45.501002,0,Location,,800 Boul. René-Lévesque Ouest,Montréal,Québec,H3B 1X9,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.501002,-73.568009,H3B 1X9,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.571159,45.500262,0,Édifice Sun Life,,1155 Rue Metcalfe,Montréal,Québec,H3B 2V6,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.500262,-73.571159,H3B 2V6,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.564464,45.498905,0,865 Saint-Antoine W Montréal Qc,,865 Rue Saint-Antoine,Montréal,Québec,H3C 1A6,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.498905,-73.564464,H3C 1A6,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.561445,45.494844,0,Pari Cnrc Montréal,,355 Rue Peel,Montréal,Québec,H3C 2G9,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.494844,-73.561445,H3C 2G9,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.565473,45.496315,0,Parcs Canada,,715 Rue Peel,Montréal,Québec,H3C 4H6,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.496315,-73.565473,H3C 4H6,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.576333,45.496477,0,Édifice Léonce-Lessard,,1420 Rue Saint-Catherine O.,Montréal,Québec,H3G 1R3,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.496477,-73.576333,H3G 1R3,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.624553,45.5307,0,Pari Cnrc Montréal,,405 Avenue Ogilvy,Montréal,Québec,H3N 1M3,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.5307,-73.624553,H3N 1M3,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.630664,45.484018,0,Location,,5160 Boul. Décarie,Montréal,Québec,H3X 2H9,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.484018,-73.630664,H3X 2H9,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.674893,45.487543,0,Mtlr-1,,6100 Avenue Royalmount,Montréal,Québec,H4P 2R2,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.487543,-73.674893,H4P 2R2,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.5614,45.501075,0,Tour De La Bourse,,800Square Victoria,Montréal,Québec,H4Z 1J2,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.501075,-73.5614,H4Z 1J2,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.56552,45.500344,0,Place Bonaventure,,800 Rue De La Gauchetière Ouest,Montréal,Québec,H5A 1L6,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.500344,-73.56552,H5A 1L6,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-65.862155,48.163075,0,Bureau De Poste De New Richmond,,152 Boul. Perron Ouest,New Richmond,Québec,G0C 2B0,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,48.163075,-65.862155,G0C 2B0,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-73.830349,45.462094,0,Centre Commercial Fairview,,6815Autoroute Trans-Canadienne,Pointe-Claire,Québec,H9R 1C4,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.462094,-73.830349,H9R 1C4,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-72.263471,45.009084,0,Lac Memphremagog,,2 Chemin Leadville,Potton,Québec,J0E 2E3,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,45.009084,-72.263471,J0E 2E3,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-71.21412,46.817056,0,Édifice Fédéral,,330 Rue De La Gare Du Palais,Québec,Québec,G1K 3X2,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,46.817056,-71.21412,G1K 3X2,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
-71.202103,46.816338,0,Édifice Louis Pratt,,104 Rue Dalhousie,Québec,Québec,G1K 4B8,ND,"Inventaire national de l'amiante dans les immeubles fédéraux  
https://www.tpsgc-pwgsc.gc.ca/biens-property/ami-asb/index-fra.html",Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral,46.816338,-71.202103,G1K 4B8,ND,Partie 2 du Code canadien du travail et le Règlement canadien sur la santé et la sécurité du travail,Services gouv. du fédéral
